word	semantic field	form-image association pattern	non iconic	languages	urls	Location	Personification	Action	Parts/wholes
trousers	clothes	handling	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/14788.mp4	1	1	1	0
trousers	clothes	handling	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177684.mp4	0	1	1	0
trousers	clothes	handling	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/14785.mp4	1	1	1	0
trousers	clothes	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/62451.mp4	0	0	0	0
trousers	clothes	-	nonicon	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/62453.mp4	-	-	-	-
trousers	clothes	tracing+object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/319444.mp4	0+0	0+0	0+0	1+0
trousers	clothes	handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/14786.mp4	1	1	1	0
trousers	clothes	handling	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/14791.mp4	1	1	1	0
trousers	clothes	contour	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/14787.mp4	1	0	0	0
trousers	clothes	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/14789.mp4	0	0	0	1
trousers	clothes	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/14792.mp4	0	0	0	0
trousers	clothes	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55255.mp4	0	0	0	1
trousers	clothes	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/65124.mp4	0	0	0	0
trousers	clothes	handling	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52381.mp4	0	1	1	0
blouse	clothes	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/14753.mp4	1	0	0	0
blouse	clothes	tracing	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/14752.mp4	1	0	0	1
blouse	clothes	tracing	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/124957.mp4	1	0	0	0
blouse	clothes	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/14757.mp4	1	0	0	0
blouse	clothes	tracing	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/14755.mp4	1	0	0	1
blouse	clothes	tracing	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/152522.mp4	1	0	0	1
blouse	clothes	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/14761.mp4	1	0	0	1
blouse	clothes	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/58916.mp4	1	0	0	1
blouse	clothes	handling	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/237005.mp4	1	1	1	0
blouse	clothes	tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/14760.mp4	1	0	0	0
blouse	clothes	tracing&tracing	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/53576.mp4	1&1	0&0	0&0	1&1
blouse	clothes	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/14754.mp4	1	0	0	0
blouse	clothes	tracing&contour	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/14756.mp4	0&0	0&0	0&0	0&1
blouse	clothes	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/52248.mp4	1	0	0	1
blouse	clothes	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55261.mp4	1	0	0	0
blouse	clothes	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/63124.mp4	1	0	0	1
blouse	clothes	contour	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52368.mp4	1	0	0	1
cup	instruments	tracing+object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/8454.mp4	0+0	0+0	0+0	0+0
cup	instruments	handling	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/8456.mp4	1	1	1	0
cup	instruments	tracing+object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/74958.mp4	0+0	0+0	0+0	0+0
cup	instruments	handling	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/8461.mp4	1	1	1	0
cup	instruments	handling	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/8459.mp4	1	1	1	0
cup	instruments	handling	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/8455.mp4	1	1	1	0
cup	instruments	tracing+object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/61755.mp4	0+0	0+0	0+0	0+0
cup	instruments	tracing	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/330411.mp4	0	0	0	0
cup	instruments	handling+object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/318583.mp4	0+0	1+0	1+0	0+0
cup	instruments	handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/8457.mp4	1	1	1	0
cup	instruments	tracing+object&handling+object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/8462.mp4	0+0&1+0	0+0&1+0	0+0&1+0	0+0&0+0
cup	instruments	tracing+object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/8458.mp4	0+0	0+0	0+0	0+0
cup	instruments	contour+object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/8460.mp4	0+0	0+0	0+0	0+0
cup	instruments	handling	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/8463.mp4	1	1	1	0
cup	instruments	tracing&contour+object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/56495.mp4	0&0+0	0&0+0	0&0+0	0&0+0
cup	instruments	contour+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/66864.mp4	0+0	0+0	0+0	0+0
cup	instruments	handling	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/98057.mp4	1	1	1	0
kettle	instruments	object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/9696.mp4	0	0	1	0
kettle	instruments	-	dactyl	American Sign Language	https://media.spreadthesign.com/video/mp4/13/91509.mp4	-	-	-	-
kettle	instruments	object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/9692.mp4	0	0	1	0
kettle	instruments	tracing&handling+contour	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/9697.mp4	0&0+0	0&1+0	0&1+0	0&0+0
kettle	instruments	-&object	nonicon&0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/61582.mp4	-&0	-&0	-&1	-&0
kettle	instruments	handling+object&-	0&nonicon	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/9698.mp4	0+0&-	1+0&-	1+0&-	0+0&-
kettle	instruments	object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/9689.mp4	0	0	1	0
kettle	instruments	object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/9691.mp4	0	0	1	0
kettle	instruments	-&object	nonicon&0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/9694.mp4	-&0	-&0	-&1	-&0
kettle	instruments	object&tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55934.mp4	0&0	0&0	1&0	0&0
kettle	instruments	object&tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/64607.mp4	0&0	0&0	1&0	0&0
kettle	instruments	handling	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/160277.mp4	0	1	1	0
key	instruments	handling	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/228353.mp4	0	1	1	0
key	instruments	handling	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/158717.mp4	0	1	1	0
key	instruments	object+object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/399752.mp4	0+0	0+0	1+0	0+0
key	instruments	handling	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/250290.mp4	0	1	1	0
key	instruments	handling	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/179522.mp4	0	1	1	0
key	instruments	handling	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/223934.mp4	0	1	1	0
key	instruments	handling	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/172693.mp4	0	1	1	0
key	instruments	handling	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/95716.mp4	0	1	1	0
key	instruments	handling	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/148399.mp4	0	1	1	0
key	instruments	handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/318360.mp4	0	1	1	0
key	instruments	handling+object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/138387.mp4	0+0	1+0	1+0	0+0
key	instruments	handling	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/99682.mp4	0	1	1	0
key	instruments	handling	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/2486.mp4	0	1	1	0
key	instruments	handling+object&object+object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/157654.mp4	0+0&0+0	1+0&0+0	1+0&0+0	0+0&0+0
key	instruments	handling	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/67098.mp4	0	1	1	0
key	instruments	handling	0	Greek Sign Language	https://media.spreadthesign.com/video/mp4/38/213091.mp4	0	1	1	0
key	instruments	handling	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/220677.mp4	0	1	1	0
key	instruments	handling+object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/81287.mp4	0+0	1+0	1+0	0+0
key	instruments	handling+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/85308.mp4	0+0	1+0	1+0	0+0
key	instruments	object+object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/265183.mp4	0+0	0+0	1+0	0+0
door	house	object+object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/172.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/173.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/58457.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/178.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/176.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/183133.mp4	0+0	0+0	1+0	0+1
door	house	object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/171.mp4	0	0	1	0
door	house	object+object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/86574.mp4	0+0	0+0	1+0	0+1
door	house	object	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/258334.mp4	0	0	1	0
door	house	object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/174.mp4	0	0	1	0
door	house	object+object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/179.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/175.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/177.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	Greek Sign Language	https://media.spreadthesign.com/video/mp4/38/218810.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/222261.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/74505.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/70670.mp4	0+0	0+0	1+0	0+1
door	house	object+object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/152730.mp4	0+0	0+0	1+0	0+1
window	house	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/3133.mp4	0	0	0	0
window	house	contour	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/3140.mp4	0	0	0	0
window	house	object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/308793.mp4	0	0	1	0
window	house	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/3137.mp4	0	0	0	0
window	house	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/3135.mp4	0	1	1	0
window	house	object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/183871.mp4	0	1	1	0
window	house	tracing&handling	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/3132.mp4	1&0	0&1	0&1	0&0
window	house	-	nonicon	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/86659.mp4	-	-	-	-
window	house	-	nonicon	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/208880.mp4	-	-	-	-
window	house	handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/362373.mp4	1	1	1	0
window	house	object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/3138.mp4	0	1	1	0
window	house	handling	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/3134.mp4	1	1	1	0
window	house	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/3136.mp4	1	0	0	0
window	house	-	nonicon	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/3139.mp4	-	-	-	-
window	house	tracing&handling	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/222553.mp4	1&0	0&1	0&1	0&0
window	house	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/74799.mp4	1	0	0	0
window	house	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/70911.mp4	0	0	0	0
window	house	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/152714.mp4	1	0	0	0
room	house	tracing+object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/18285.mp4	0+0	0+0	0+0	0+0
room	house	-	nonicon	French Sign Language	https://media.spreadthesign.com/video/mp4/10/18294.mp4	-	-	-	-
room	house	contour	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/62796.mp4	0	0	0	0
room	house	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/18291.mp4	0	0	0	0
room	house	object&tracing	nonicon&0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/18289.mp4	1&0	1&0	1&0	0&0
room	house	contour	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/201142.mp4	0	0	0	0
room	house	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/18286.mp4	0	0	0	0
room	house	tracing+object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/59720.mp4	0+0	0+0	0+0	0+0
room	house	tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/18287.mp4	0	0	0	0
room	house	tracing+object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/53741.mp4	0+0	0+0	0+0	0+0
room	house	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/18288.mp4	0	0	0	0
room	house	tracing+object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/18290.mp4	0+0	0+0	0+0	0+0
room	house	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/332805.mp4	0	0	0	0
room	house	contour	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/102826.mp4	0	0	0	0
room	house	tracing+object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55756.mp4	0+0	0+0	0+0	0+0
room	house	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/60704.mp4	0	0	0	0
room	house	contour	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52607.mp4	0	0	0	0
bed	house	object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/13741.mp4	0	0	0	0
bed	house	object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/13740.mp4	0	0	0	0
bed	house	object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/123626.mp4	1	1	1	0
bed	house	object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/13745.mp4	1	1	1	0
bed	house	object&object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/13743.mp4	1&0	1&0	1&0	0&0
bed	house	object&tracing	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/152504.mp4	1&0	1&0	1&0	0&0
bed	house	contour	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/13748.mp4	0	0	0	0
bed	house	object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/60440.mp4	0	0	0	0
bed	house	object	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/223411.mp4	0	0	0	0
bed	house	tracing&handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/320807.mp4	0&1	0&1	0&1	0&0
bed	house	object&tracing	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/13746.mp4	1&0	1&0	1&0	0&0
bed	house	object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/13742.mp4	0	0	0	0
bed	house	object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/13744.mp4	0	0	0	0
bed	house	object	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/52207.mp4	0	0	0	0
bed	house	tracing	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/101990.mp4	0	0	0	0
bed	house	object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55681.mp4	0	0	0	0
bed	house	object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/56628.mp4	0	0	0	0
bed	house	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/54259.mp4	0	0	0	0
table	house	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/12047.mp4	0	0	0	0
table	house	tracing	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/12039.mp4	0	0	0	0
table	house	object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/59607.mp4	0	1	1	0
table	house	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/12043.mp4	0	0	0	0
table	house	tracing	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/12042.mp4	0	0	0	0
table	house	tracing	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/178178.mp4	0	0	0	0
table	house	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/12046.mp4	0	0	0	0
table	house	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/62008.mp4	0	0	0	0
table	house	tracing	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/258305.mp4	0	0	0	0
table	house	tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/12040.mp4	0	0	0	0
table	house	tracing	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/12044.mp4	0	0	0	0
table	house	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/12041.mp4	0	0	0	0
table	house	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/44165.mp4	0	0	0	0
table	house	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/332575.mp4	0	0	0	0
table	house	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/87467.mp4	0	0	0	0
table	house	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55862.mp4	0	0	0	0
table	house	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/64681.mp4	0	0	0	0
table	house	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/98058.mp4	0	0	0	0
fox	animals	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/40580.mp4	1	0	0	1
fox	animals	tracing	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/40579.mp4	1	0	0	1
fox	animals	tracing	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/73310.mp4	1	0	0	1
fox	animals	contour	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/184804.mp4	1	0	0	1
fox	animals	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/90294.mp4	1	0	0	1
fox	animals	tracing&tracing	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/40576.mp4	1&1	0&0	0&0	1&1
fox	animals	tracing&-	0&nonicon	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/198731.mp4	1&-	0&-	0&-	1&-
fox	animals	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/46157.mp4	1	0	0	1
fox	animals	object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/88866.mp4	1	0	0	1
fox	animals	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/88865.mp4	1	0	0	1
fox	animals	tracing	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/156067.mp4	1	0	0	1
fox	animals	contour&contour	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/368757.mp4	1&1	0&0	0&0	1&1
fox	animals	tracing&tracing	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/40581.mp4	1&1	0&0	0&0	1&1
fox	animals	tracing&object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/40577.mp4	1&1	0&0	0&1	1&1
fox	animals	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/42976.mp4	1	0	0	1
fox	animals	-&tracing	nonicon&0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/40578.mp4	-&1	-&0	-&0	-&1
fox	animals	tracing	0	Greek Sign Language	https://media.spreadthesign.com/video/mp4/38/194001.mp4	1	0	0	1
fox	animals	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/63405.mp4	1	0	0	1
fox	animals	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/67855.mp4	1	0	0	1
fox	animals	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/159323.mp4	1	0	0	1
mouse	animals	object+object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/13491.mp4	0+0	0+0	1+0	0+0
mouse	animals	object&object+object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/13493.mp4	1&0+0	0&0+0	0&1+0	0&0+0
mouse	animals	object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/48605.mp4	1	0	0	1
mouse	animals	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/13498.mp4	1	0	0	1
mouse	animals	object+object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/13496.mp4	0+0	0+0	1+0	0+0
mouse	animals	object+object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/198353.mp4	0+0	0+0	1+0	0+0
mouse	animals	object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/13492.mp4	0	0	1	0
mouse	animals	object+object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/59452.mp4	0+0	0+0	1+0	0+0
mouse	animals	-	nonicon	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/156133.mp4	-	-	-	-
mouse	animals	object+object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/358169.mp4	0+0	0+0	1+0	0+0
mouse	animals	-	nonicon	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/13494.mp4	-	-	-	-
mouse	animals	object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/13499.mp4	1	0	1	0
mouse	animals	object+object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/13495.mp4	0+0	0+0	1+0	0+0
mouse	animals	object+object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/13497.mp4	0+0	0+0	1+0	0+0
mouse	animals	contour	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/326644.mp4	0	0	1	0
mouse	animals	object	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/102591.mp4	0	0	1	0
mouse	animals	contour	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/58284.mp4	0	0	0	0
mouse	animals	object+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/60333.mp4	0+0	0+0	1+0	0+0
mouse	animals	object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52145.mp4	1	0	1	1
spider	animals	object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/40838.mp4	0	0	1	0
spider	animals	object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/40835.mp4	0	0	1	0
spider	animals	object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/224278.mp4	0	0	1	0
spider	animals	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/40834.mp4	0	0	1	0
spider	animals	object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/198723.mp4	0	0	1	0
spider	animals	object+object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/123786.mp4	0+0	0+0	1+0	0+0
spider	animals	object+object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/89407.mp4	0+0	0+0	1+0	0+0
spider	animals	object	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/208815.mp4	0	0	1	0
spider	animals	object+object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/322287.mp4	0+0	0+0	1+0	0+0
spider	animals	object+object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/283066.mp4	0+0	0+0	1+0	0+0
spider	animals	object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/40836.mp4	1	0	1	0
spider	animals	object+object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/40833.mp4	0+0	0+0	1+0	0+0
spider	animals	object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/42464.mp4	0	0	1	0
spider	animals	object	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/40837.mp4	0	0	1	0
spider	animals	object	0	Greek Sign Language	https://media.spreadthesign.com/video/mp4/38/194092.mp4	0	0	1	0
spider	animals	object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/235985.mp4	0	0	1	0
spider	animals	object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/67574.mp4	0	0	1	0
spider	animals	object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/159281.mp4	0	0	1	0
duck	animals	object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/8824.mp4	1	0	1	1
duck	animals	object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/8826.mp4	1	0	1	1
duck	animals	object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/74979.mp4	1	0	1	1
duck	animals	object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/8831.mp4	1	0	1	1
duck	animals	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/8829.mp4	1	0	1	1
duck	animals	object&object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177633.mp4	1&0	0&1	1&1	1&0
duck	animals	object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/8825.mp4	1	0	1	1
